Titre,Nombre de pièces,Ville,Prix,Esesntiel,autre,Titre_,nb_pieces_,prix_,Chambres,Surface_m2,Pieces,Salle_de_bain,Sejour_m2,Terrain_m2,Alarme,Place de parking,Jardin privatif,Cave,Cheminée,Climatisation,Dépendance,Garage,Gardien,Grenier,Meublé,Piscine,Terrasse,Balcon,Étage
Appartement à vendre,"2 pièces •                            37,76 m2",Montlhéry,159 000 €,"['2 pièces', 'Surface 37,76 m²', '1 chambre', '1 salle de bain/eau', 'Terrain 25 m²', 'Séjour 23,56 m²']","['Ascenseur', 'Terrasse', 'Garage', 'Avec jardin privatif']",Appartement,2.0,159000,,37.0,2.0,1.0,23.0,25.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,
Appartement à vendre,"2 pièces •                            39,52 m2",Morangis,154 000 €,"['2 pièces', 'Surface 39,52 m²', '1 chambre', '1 salle de bain/eau', 'Séjour 22,37 m²']","['Ascenseur', 'Garage']",Appartement,2.0,154000,,39.0,2.0,1.0,22.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,
Maison à vendre,4 pièces •,Étréchy,389 000 €,"['4 pièces', 'Surface 128 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 631 m²', 'Séjour 33 m²']","['Cheminée', 'Terrasse', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,389000,3.0,128.0,4.0,2.0,33.0,631.0,False,True,True,True,True,False,False,False,False,False,False,False,True,False,
Appartement à vendre,5 pièces •                            92 m2,Viry-Châtillon,195 000 €,"['5 pièces', 'Surface 92 m²', '4 chambres', '1 salle de bain/eau', 'Séjour 18,10 m²']","['Ascenseur', 'Balcon', 'Cave', '1 place de parking', 'Bâtiment composé de 9 étages', 'Étage 5']",Appartement,5.0,195000,4.0,92.0,5.0,1.0,18.0,,False,True,False,True,False,False,False,False,False,False,False,False,False,True,9.0
Maison à vendre,3 pièces •,Saint-Maurice-Montcouronne,595 000 €,"['3 pièces', 'Surface 150 m²', '2 chambres', '2 salles de bain/eau', 'Terrain 1\xa0038 m²', 'Séjour 52 m²']","['Cheminée', 'Alarme']",Maison,3.0,595000,2.0,150.0,3.0,2.0,52.0,1.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,
Appartement à vendre,"6 pièces •                            99,99 m2",Massy,330 000 €,"['6 pièces', 'Surface 99,99 m²', '5 chambres', '2 salles de bain/eau']","['Balcon', 'Cave', 'Bâtiment composé de 3 étages', 'Étage 2']",Appartement,6.0,330000,5.0,99.0,6.0,2.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3.0
Appartement à vendre,"2 pièces •                            36,38 m2",Savigny-sur-Orge,163 000 €,"['2 pièces', 'Surface 36,38 m²', '1 chambre', '2 salles de bain/eau', 'Séjour 26,47 m²']","['Terrasse', 'Cave', '1 place de parking']",Appartement,2.0,163000,,36.0,2.0,2.0,26.0,,False,True,False,True,False,False,False,False,False,False,False,False,True,False,
Maison à vendre,7 pièces •,Orsay,588 000 €,"['7 pièces', 'Surface 140 m²', '6 chambres', '2 salles de bain/eau', 'Terrain 607 m²', 'Séjour 29,76 m²']","['Grenier', 'Cheminée', 'Terrasse', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,7.0,588000,6.0,140.0,7.0,2.0,29.0,607.0,False,True,True,True,True,False,False,True,False,True,False,False,True,False,
Appartement à vendre,4 pièces •,Épinay-sous-Sénart,149 000 €,"['4 pièces', '3 chambres', '1 salle de bain/eau']","['Garage', 'Cave']",Appartement,4.0,149000,3.0,,4.0,1.0,,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,
Maison à vendre,"5 pièces •                            114,29 m2",Massy,471 204 €,"['5 pièces', 'Surface 114,29 m²', '4 chambres', '2 salles de bain/eau']","['Garage', 'Avec jardin privatif']",Maison,5.0,471204,4.0,114.0,5.0,2.0,,,False,False,True,False,False,False,False,True,False,False,False,False,False,False,
Appartement à vendre,"4 pièces •                            75,92 m2",Saint-Michel-sur-Orge,165 000 €,"['4 pièces', 'Surface 75,92 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 28,52 m²']","['Balcon', 'Cave', '1 place de parking', 'Bâtiment composé de 4 étages']",Appartement,4.0,165000,3.0,75.0,4.0,1.0,28.0,,False,True,False,True,False,False,False,False,False,False,False,False,False,True,4.0
Appartement à vendre,"2 pièces •                            39,23 m2",Sainte-Geneviève-des-Bois,128 000 €,"['2 pièces', 'Surface 39,23 m²', '1 chambre', '1 salle de bain/eau', 'Séjour 22,70 m²']","['1 place de parking', ""Bâtiment composé d'un étage""]",Appartement,2.0,128000,,39.0,2.0,1.0,22.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Appartement à vendre,"3 pièces •                            63,78 m2",Verrières-le-Buisson,284 210 €,"['3 pièces', 'Surface 63,78 m²', '2 chambres', '1 salle de bain/eau']","['Ascenseur', 'Balcon', 'Cave', '1 place de parking', 'Étage 5']",Appartement,3.0,284210,2.0,63.0,3.0,1.0,,,False,True,False,True,False,False,False,False,False,False,False,False,False,True,5.0
Appartement à vendre,"2 pièces •                            38,75 m2",Saulx-les-Chartreux,169 000 €,"['2 pièces', 'Surface 38,75 m²', '1 chambre', '1 salle de bain/eau', 'Séjour 17,65 m²']","['Ascenseur', '1 place de parking', 'Étage 1']",Appartement,2.0,169000,,38.0,2.0,1.0,17.0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
Appartement à vendre,"2 pièces •                            39,54 m2",Savigny-sur-Orge,132 000 €,"['2 pièces', 'Surface 39,54 m²', '1 chambre', '1 salle de bain/eau', 'Séjour 12,93 m²']","['Cave', 'Bâtiment composé de 3 étages']",Appartement,2.0,132000,,39.0,2.0,1.0,12.0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3.0
Appartement à vendre,"1 pièce •                            40,51 m2",Villebon-sur-Yvette,164 000 €,"['1 pièce', 'Surface 40,51 m²', '1 salle de bain/eau']","['Terrasse', 'Avec jardin privatif', '1 place de parking', ""Bâtiment composé d'un étage""]",Appartement,1.0,164000,,40.0,1.0,1.0,,,False,True,True,False,False,False,False,False,False,False,False,False,True,False,1.0
Appartement à vendre,"3 pièces •                            74,09 m2",Chilly-Mazarin,199 000 €,"['3 pièces', 'Surface 74 m²', '2 chambres', '1 salle de bain/eau', 'Séjour 27,63 m²']","['Cave', '1 place de parking']",Appartement,3.0,199000,2.0,74.0,3.0,1.0,27.0,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,
Maison à vendre,8 pièces •                            190 m2,Draveil,595 000 €,"['8 pièces', 'Surface 190 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 640 m²', 'Séjour 52,76 m²']","['Grenier', 'Cheminée', 'Terrasse', 'Balcon', 'Dépendance', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,8.0,595000,4.0,190.0,8.0,2.0,52.0,640.0,False,True,True,True,True,False,True,False,False,True,False,False,True,True,
Maison à vendre,6 pièces •                            110 m2,Montgeron,529 000 €,"['6 pièces', 'Surface 130 m²', '5 chambres', '2 salles de bain/eau', 'Terrain 737 m²', 'Séjour 33,60 m²']","['Terrasse', 'Balcon', 'Garage', 'Dépendance', '1 place de parking']",Maison,6.0,529000,5.0,130.0,6.0,2.0,33.0,737.0,False,True,False,False,False,False,True,True,False,False,False,False,True,True,
Appartement à vendre,"4 pièces •                            95,26 m2",Juvisy-sur-Orge,269 900 €,"['4 pièces', 'Surface 95,26 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 32,23 m²']","['Ascenseur', 'Gardien', 'Terrasse', 'Garage', '1 place de parking']",Appartement,4.0,269900,3.0,95.0,4.0,1.0,32.0,,False,True,False,False,False,False,False,True,True,False,False,False,True,False,
Appartement à vendre,"6 pièces •                            90,74 m2",Grigny,159 000 €,"['6 pièces', 'Surface 90,74 m²', '4 chambres', '2 salles de bain/eau', 'Séjour 22,10 m²']","['Ascenseur', 'Cave', '1 place de parking', 'Bâtiment composé de 5 étages', 'Étage 1']",Appartement,6.0,159000,4.0,90.0,6.0,2.0,22.0,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,5.0
Appartement à vendre,"1 pièce •                            18,40 m2",Gif-sur-Yvette,120 000 €,"['1 pièce', 'Surface 18,40 m²', '1 salle de bain/eau', 'Séjour 16 m²']",['Gardien'],Appartement,1.0,120000,,18.0,1.0,1.0,16.0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,
Appartement à vendre,"3 pièces •                            52,56 m2",Ris-Orangis,125 000 €,"['3 pièces', 'Surface 52,56 m²', '2 chambres', '1 salle de bain/eau', 'Séjour 14,57 m²']","['Balcon', 'Cave', '1 place de parking', 'Bâtiment composé de 4 étages', 'Étage 3']",Appartement,3.0,125000,2.0,52.0,3.0,1.0,14.0,,False,True,False,True,False,False,False,False,False,False,False,False,False,True,4.0
Maison à vendre,4 pièces •                            105 m2,Saint-Jean-de-Beauregard,398 000 €,"['4 pièces', 'Surface 108 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 226 m²', 'Séjour 36,09 m²']","['Grenier', 'Terrasse', 'Garage', 'Avec jardin privatif', '1 place de parking']",Maison,4.0,398000,3.0,108.0,4.0,2.0,36.0,226.0,False,True,True,False,False,False,False,True,False,True,False,False,True,False,
Maison à vendre,5 pièces •                            101 m2,Sainte-Geneviève-des-Bois,359 000 €,"['5 pièces', 'Surface 101 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 404 m²', 'Séjour 24,50 m²']","['Grenier', 'Cheminée', 'Terrasse', 'Garage', 'Dépendance', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,359000,4.0,101.0,5.0,2.0,24.0,404.0,False,True,True,False,True,False,True,True,False,True,False,False,True,False,
Appartement à vendre,"3 pièces •                            74,16 m2",Savigny-sur-Orge,252 500 €,"['3 pièces', '2 chambres', '1 salle de bain/eau', 'Séjour 29,43 m²']","['Ascenseur', 'Balcon', 'Garage', 'Bâtiment composé de 3 étages']",Appartement,3.0,252500,2.0,,3.0,1.0,29.0,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,3.0
Appartement à vendre,1 pièce •                            32 m2,Longjumeau,149 000 €,"['1 pièce', 'Surface 32 m²', '1 salle de bain/eau']","['Balcon', '1 place de parking', 'Bâtiment composé de 3 étages', 'Étage 1']",Appartement,1.0,149000,,32.0,1.0,1.0,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3.0
Appartement à vendre,"4 pièces •                            84,67 m2",Massy,248 000 €,"['4 pièces', 'Surface 84,67 m²', '2 chambres', '2 salles de bain/eau']","['Ascenseur', 'Gardien', 'Balcon', 'Garage', 'Bâtiment composé de 10 étages', 'Étage 3']",Appartement,4.0,248000,2.0,84.0,4.0,2.0,,,False,False,False,False,False,False,False,True,True,False,False,False,False,True,10.0
Appartement à vendre,4 pièces •                            80 m2,Longjumeau,159 000 €,"['4 pièces', 'Surface 80 m²', '3 chambres', '1 salle de bain/eau']","['Ascenseur', 'Gardien', 'Balcon', 'Cave', 'Bâtiment composé de 4 étages', 'Étage 2']",Appartement,4.0,159000,3.0,80.0,4.0,1.0,,,False,False,False,True,False,False,False,False,True,False,False,False,False,True,4.0
Appartement à vendre,"4 pièces •                            70,21 m2",Ris-Orangis,119 000 €,"['4 pièces', 'Surface 70,21 m²', '3 chambres', '1 salle de bain/eau', 'Séjour 17,09 m²']","['Ascenseur', 'Gardien', 'Balcon', 'Cave', '1 place de parking', 'Bâtiment composé de 7 étages']",Appartement,4.0,119000,3.0,70.0,4.0,1.0,17.0,,False,True,False,True,False,False,False,False,True,False,False,False,False,True,7.0
Appartement à vendre,"2 pièces •                            36,03 m2",Villabé,113 500 €,"['2 pièces', 'Surface 36 m²', '1 chambre', '1 salle de bain/eau']","['Cave', 'Bâtiment composé de 2 étages', 'Étage 1']",Appartement,2.0,113500,,36.0,2.0,1.0,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.0
Maison à vendre,"6 pièces •                            113,73 m2",Morsang-sur-Orge,360 000 €,"['6 pièces', 'Surface 113,73 m²', '3 chambres', '2 salles de bain/eau', 'Terrain 594 m²', 'Séjour 62,78 m²']","['Grenier', 'Cheminée', 'Terrasse', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,6.0,360000,3.0,113.0,6.0,2.0,62.0,594.0,False,True,True,True,True,False,False,True,False,True,False,False,True,False,
Appartement à vendre,"3 pièces •                            65,28 m2",Juvisy-sur-Orge,219 000 €,"['3 pièces', 'Surface 65,28 m²', '2 chambres', '1 salle de bain/eau']","['Ascenseur', 'Balcon', '1 place de parking', 'Bâtiment composé de 5 étages', 'Étage 1']",Appartement,3.0,219000,2.0,65.0,3.0,1.0,,,False,True,False,False,False,False,False,False,False,False,False,False,False,True,5.0
Maison à vendre,"5 pièces •                            128,98 m2",Évry,342 000 €,"['5 pièces', 'Surface 128,98 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 194 m²', 'Séjour 33,35 m²']","['Grenier', 'Terrasse', 'Garage', 'Avec jardin privatif']",Maison,5.0,342000,4.0,128.0,5.0,2.0,33.0,194.0,False,False,True,False,False,False,False,True,False,True,False,False,True,False,
Maison à vendre,4 pièces •,Angerville,160 500 €,"['4 pièces', 'Surface 130 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 1\xa0084 m²', 'Séjour 28,10 m²']","['Grenier', 'Cheminée', 'Dépendance', 'Cave', 'Avec jardin privatif']",Maison,4.0,160500,3.0,130.0,4.0,1.0,28.0,1.0,False,False,True,True,True,False,True,False,False,True,False,False,False,False,
Maison à vendre,5 pièces •                            101 m2,Sainte-Geneviève-des-Bois,359 000 €,"['5 pièces', 'Surface 101 m²', '4 chambres', '2 salles de bain/eau', 'Terrain 404 m²', 'Séjour 24,50 m²']","['Grenier', 'Cheminée', 'Terrasse', 'Garage', 'Dépendance', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,359000,4.0,101.0,5.0,2.0,24.0,404.0,False,True,True,False,True,False,True,True,False,True,False,False,True,False,
Maison à vendre,4 pièces •                            114 m2,Ollainville,235 000 €,"['4 pièces', 'Surface 114 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 192 m²', 'Séjour 37 m²']",['Avec jardin privatif'],Maison,4.0,235000,3.0,114.0,4.0,1.0,37.0,192.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
Maison à vendre,3 pièces •,Vigneux-sur-Seine,254 000 €,"['3 pièces', 'Surface 57 m²', '2 chambres', '1 salle de bain/eau', 'Terrain 450 m²', 'Séjour 14 m²']",['Garage'],Maison,3.0,254000,2.0,57.0,3.0,1.0,14.0,450.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,
Appartement à vendre,5 pièces •                            91 m2,Viry-Châtillon,135 000 €,"['5 pièces', 'Surface 91 m²', '4 chambres', '2 salles de bain/eau']","['Ascenseur', 'Gardien', 'Balcon', '1 place de parking', 'Bâtiment composé de 8 étages']",Appartement,5.0,135000,4.0,91.0,5.0,2.0,,,False,True,False,False,False,False,False,False,True,False,False,False,False,True,8.0
Maison à vendre,4 pièces •,Juvisy-sur-Orge,280 000 €,"['4 pièces', 'Surface 115,96 m²', '3 chambres', '1 salle de bain/eau', 'Terrain 360 m²', 'Séjour 18,26 m²']","['Cheminée', 'Balcon']",Maison,4.0,280000,3.0,115.0,4.0,1.0,18.0,360.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,
Maison à vendre,5 pièces •,Brunoy,522 500 €,"['5 pièces', 'Surface 140 m²', '4 chambres', '3 salles de bain/eau', 'Terrain 857 m²', 'Séjour 36,43 m²']","['Grenier', 'Cheminée', 'Alarme', 'Terrasse', 'Balcon', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,522500,4.0,140.0,5.0,3.0,36.0,857.0,True,True,True,True,True,False,False,True,False,True,False,False,True,True,
Maison à vendre,5 pièces •,Juvisy-sur-Orge,329 900 €,"['5 pièces', 'Surface 117,05 m²', '4 chambres', '1 salle de bain/eau', 'Terrain 353 m²', 'Séjour 29 m²']","['Terrasse', 'Garage', 'Cave', 'Avec jardin privatif', '1 place de parking']",Maison,5.0,329900,4.0,117.0,5.0,1.0,29.0,353.0,False,True,True,True,False,False,False,True,False,False,False,False,True,False,
Maison à vendre,6 pièces •                            195 m2,Marcoussis,532 000 €,"['6 pièces', 'Surface 195 m²', '4 chambres', '3 salles de bain/eau', 'Terrain 960 m²', 'Séjour 60,22 m²']","['Cheminée', 'Terrasse', 'Garage', 'Avec jardin privatif']",Maison,6.0,532000,4.0,195.0,6.0,3.0,60.0,960.0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,
Appartement à vendre,"3 pièces •                            58,50 m2",Palaiseau,245 000 €,"['3 pièces', 'Surface 60 m²', '2 chambres', '1 salle de bain/eau', 'Séjour 24 m²']","['Gardien', 'Alarme', 'Cave', '1 place de parking', 'Bâtiment composé de 3 étages']",Appartement,3.0,245000,2.0,60.0,3.0,1.0,24.0,,True,True,False,True,False,False,False,False,True,False,False,False,False,False,3.0
